"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043487","GO:0043487","regulation of RNA stability","82/5588","172/16990",3.71566040021647e-05,0.00119126324346334,0.000982941315868003,"AKT1/ALKBH5/ANGEL2/APEX1/BTG2/CARHSP1/CELF1/CIRBP/CNOT10/CNOT7/CPEB3/CSDE1/DCP2/DDX49/DHX9/DKC1/E2F1/ELAVL1/EXOSC3/EXOSC5/EXOSC9/FASTK/FASTKD5/FMR1/FTO/FUS/FXR2/GDNF/HNRNPA0/HNRNPD/HNRNPM/HNRNPU/RIDA/IGF2BP1/IGF2BP2/KHSRP/LARP1/LARP4B/MAPKAPK2/METTL3/MLH1/MOV10/NSUN2/PABPC1/PABPC4/PAIP1/TENT2/PARN/PATL1/PDE12/PHAX/POLR2D/POLR2G/PRKCA/RBM10/RBM24/RBM38/RC3H1/RC3H2/ROCK1/CNOT9/SAMD4A/SAMD4B/SYNCRIP/TBRG4/TIRAP/TNKS1BP1/TNRC6B/TOB1/TRAF2/TRAF5/UPF1/VIM/YBX1/YTHDF2/YTHDF3/ZC3H12A/ZC3H14/ZC3H18/TUT7/ZFP36/ZFP36L1",82
"GO:0042147","GO:0042147","retrograde transport, endosome to Golgi","47/5588","87/16990",3.74206313280649e-05,0.00119369933502792,0.000984951396394874,"ANKFY1/ARFIP1/ARFRP1/ATP9A/BAIAP3/BET1L/CLN5/DCTN1/DENND2A/EVI5/WASHC2A/WASHC2C/GBF1/GCC2/GOLT1B/RIC1/SLC66A2/PREPL/RAB6B/RAB6C/RAB7A/RAB9A/RGP1/RHOBTB3/SNX12/SNX3/SNX32/SNX8/SPAG9/STX16/TBC1D10B/TBC1D14/TBC1D5/TMEM87B/TRAPPC10/EIPR1/UBE2O/USP7/VAMP3/VPS26A/VPS26B/VPS35/VPS53/VTI1A/VTI1B/YKT6/RBSN",47
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","95/5588","205/16990",3.86903312406163e-05,0.00122803111357716,0.00101327941185951,"ABCA2/ADAM9/AKT1/ANKIB1/ARIH1/ARIH2/ATG7/ATXN3/AXIN1/BAG6/BCAP31/CAV1/CDC20/CHFR/CLU/CSNK1D/CSNK2A1/CUL4B/DAB2/DAB2IP/DDA1/DDB1/DTL/DVL1/FBXL5/FBXW7/FMR1/FURIN/FZR1/GBA1/GCLC/GPC3/GSK3A/HECTD1/HERPUD1/HSP90AA1/HSPA1A/HSPA1B/HSPBP1/KEAP1/LDLR/LPCAT1/LRP1/LRP2/MDM2/MKRN2/MSN/MYLIP/NDFIP1/NKD2/NRDC/NSF/NUPR1/PACSIN3/PLK1/PLK2/PLK3/PRICKLE1/PSMC2/PSMC3/PSMC4/PSMC5/PSMD10/RAB7A/RAD23A/RCHY1/RDX/RGMA/RHBDD3/RNF128/RNF14/RNF144A/RNF185/RNF40/RNF41/RNFT2/SGSM3/SGTA/SH3D19/SIRT2/SIRT6/SNF8/SOCS4/SORL1/SOX9/ELOB/TNFAIP3/TRIB2/TRIB3/USP13/USP5/VCP/VGLL4/VPS35/ZER1",95
"GO:0070482","GO:0070482","response to oxygen levels","140/5588","322/16990",4.02393647732274e-05,0.00127084322179327,0.00104860476099282,"ABAT/ACE/ACTN4/ADA/ADAM17/ADSL/AGTRAP/AHCY/AIFM1/AK4/AKT1/ALKBH5/ANGPT2/AQP1/ARNT/ARNT2/ATG7/ATP6AP1/ATP6V0D1/ATP6V1A/ATP6V1G1/BAD/BMP2/BMP7/BNIP2/BNIP3L/BRIP1/TIGAR/CAPN2/CASP3/CAT/CAV1/CBS/CCNA2/CD24/CHRNA4/CITED2/CPEB1/CPEB2/CPEB4/CRYAB/CXCL12/CYBA/CYBB/DDAH1/DDIT4/DPP4/E2F1/EDNRA/EEF2K/EGLN1/EGR1/ENO1/EPAS1/EPHA4/ERCC3/FAS/FOS/GNGT1/HIF1A/HIF1AN/HIF3A/HILPDA/HMOX1/HMOX2/HP1BP3/HSF1/HSP90B1/IRAK1/ITPR1/LIMD1/LOXL2/MALAT1/MDM2/MDM4/MECP2/MLST8/MMP2/MTHFR/MTOR/MYC/CIAO3/NDNF/NDRG1/NDUFS2/NOS1/NPPC/NR4A2/OXTR/P2RX2/PAM/PDGFA/PDK1/PGF/PICK1/PIK3CB/PLAU/PLK3/PLOD1/PLOD2/PMAIP1/POU4F2/PPARA/PPARD/PPARG/PSEN2/PTGIS/RBPJ/RHOA/RORA/RPTOR/RYR2/SCFD1/SCN2A/SFRP1/SIRT2/SLC11A2/SLC29A1/SLC2A1/SLC2A4/SLC2A8/SLC7A5/SLC8A1/STC1/SUV39H1/TBL2/TFRC/TGFBR2/TGFBR3/TMBIM6/TMEM199/TWIST1/TXN2/UCP2/USP19/VEGFA/VEGFC/VHL/WTIP/ZFP36L1",140
"GO:1990778","GO:1990778","protein localization to cell periphery","143/5588","330/16990",4.08274152516098e-05,0.0012830318416694,0.00105866189834294,"ABCA2/ACTB/ACTN2/ADAM10/AKAP5/AKT1/AKT2/ANK1/ANK2/AP2M1/ARFRP1/ARL13B/ARL3/ARL6IP5/ATP6AP1/BBS2/BCL2L1/BSG/CACNB3/CAV1/CCDC88A/CDH1/CDK5/CLN3/CPLX1/CSK/DAB2/DAG1/DCHS1/EFR3A/EFR3B/EGFR/EHD1/EPB41/EPHA2/EPHA3/EPHB2/EXOC5/F11R/HYCC2/FCHO2/FLOT2/FRMD8/GAK/GAS6/GBP1/GGA2/GOLPH3/GPC4/GPC6/GRIP2/HECTD1/HRAS/INPP5K/IQSEC2/ITGA3/ITGB1/ITGB1BP1/KCNIP3/KIF13A/LAMA5/LDLRAP1/LIN7A/LRP1/LRP6/LYPD1/MACF1/PALS1/MYADM/MYL12A/MYO5A/NKD2/NPTX1/NSF/NUBP1/NUMA1/OPTN/P2RY1/PACS1/PACSIN1/PALM/PDPK1/PDZD11/PIK3R1/PIP5K1A/PKP2/PLEKHF1/PLK1/PPFIA1/PPIL2/PPP1R9B/PREPL/PRKCH/PTPN9/NECTIN3/RAB10/RAB13/RAB26/RAB31/RAB3B/RAB3D/RAB40C/RAB7A/RAB8A/RAB8B/RABEP1/RAMP2/RANGRF/RAP2A/RAPGEF2/RDX/RER1/RHOQ/ROCK1/RSC1A1/SAPCD2/SCRIB/SEC16A/SLC9A3R1/SNAP25/SPTBN4/STAC/STXBP1/TGFB1/TMBIM1/TMED2/TMEM59/TPBG/TSPAN17/TSPAN5/TTC8/TUB/VAMP2/VAMP3/VAMP8/VPS35/VPS4A/VTI1B/ZDHHC23/ZDHHC3/ZDHHC5/ZDHHC7/ZFYVE27",143
"GO:0051650","GO:0051650","establishment of vesicle localization","87/5588","185/16990",4.13981418290074e-05,0.00129358244354985,0.00106736746577522,"ACTN4/AP3B1/AP3D1/AP3M1/AP3M2/ARFGAP2/ARFGAP3/ATP9A/BBS2/BBS4/BBS5/BLOC1S3/CCDC186/C17orf75/BICDL1/CDH3/CDK5/CLN3/COPS5/CSNK1D/CTNNB1/DCTN1/DNM1/DNM2/EXOC3/EXOC4/EXOC5/EXOC7/EXOC8/FBXW11/FYCO1/GBF1/HGS/HTT/ITGA4/KIF13A/KIF1A/KIF1C/KIF3A/KIF3B/KIF5A/LIMK2/LIN7A/MREG/MYO1A/MYO1C/MYO1D/MYO5A/MYO5C/MYO6/PDCD6/PEF1/PPFIA2/PPP6C/RAB11B/RAB7A/RASGRP1/SAR1A/SAR1B/SCRIB/SDC1/SDC4/SDCBP/SEC16A/SLC2A4/SNAP23/SNAP29/SNAPIN/SNF8/SPG11/STARD3NL/SYT11/SYT4/TANC2/TMED2/TRAK2/TRAPPC1/TRAPPC10/TRAPPC12/TRAPPC2L/TRAPPC2B/TRAPPC3/TRAPPC5/TRAPPC6A/VPS4A/WIPI1/YKT6",87
"GO:0040029","GO:0040029","epigenetic regulation of gene expression","73/5588","150/16990",4.15707023447022e-05,0.00129358244354985,0.00106736746577522,"ARID1B/ARID4A/ARID4B/ATF7IP/AXIN1/BAHD1/BEND3/BMI1/BRCA1/CENPV/CREBZF/CTBP1/CTCF/CTCFL/CTR9/DOT1L/EXOSC10/EZH1/FAM172A/TASOR/TASOR2/GLMN/GPX1/GSK3A/H1-0/MACROH2A1/HDAC1/HELLS/H3C4/H3C12/HMGB1/HNRNPU/IFI16/JARID2/KANSL3/KCNQ1/KCNQ1OT1/L3MBTL3/LMNB1/LMNB2/MBD2/MBD3/MCRS1/MECP2/METTL3/MSL2/OGT/PADI2/PHF2/PPHLN1/PPM1D/PRMT7/RBM15/RLIM/SIN3A/SIRT2/SIRT6/SMARCA5/SMARCD1/SMYD5/SPHK2/SPTY2D1/SUV39H1/SUZ12/TDG/TET1/TFAP2C/TRIM28/WBP2/WDR5/XIST/ZNF335/ZNF445",73
"GO:0001655","GO:0001655","urogenital system development","152/5588","354/16990",4.19753388231468e-05,0.00129640969576683,0.00106970030281162,"ACD/ACE/ACTA2/ADAMTS1/ADAMTS16/AGTR1/AKR1B1/ALDH1A2/AMH/ANGPT2/ANKS6/ANXA1/AP1B1/AP2B1/APH1A/AQP1/ARG2/ARL3/ASS1/BAG6/BASP1/BAX/BCL2L11/BMP2/BMP4/BMP7/BMPER/C1GALT1/CAT/ZNG1A/CD24/COL4A1/COL4A4/CRLF1/CTNNB1/CTNNBIP1/DCHS1/DCHS2/DLL1/EDNRA/EDNRB/EGR1/EMX2/ENPEP/EPHA4/EPHA7/EPHB2/EPHB3/EYA1/FADD/FBN1/FGF2/FGFR2/FOXJ1/FRAS1/FREM2/GATA2/GDF11/GDNF/GFRA1/GLI1/GLI2/GLIS2/GPC3/GREB1L/HELLS/HES1/HES5/HEYL/HOXA10/HOXA11/HOXA9/HOXB13/HOXB7/HOXD13/RIDA/HS3ST3A1/HSPB11/HYAL2/ID4/IFT88/IL6R/IQGAP1/ITGA3/ITGA8/JAG1/KANK2/KLHL3/LAMA5/LAMB2/LGR5/LIF/LRP2/LRP4/MAGED1/MAGI2/MEF2C/MMP2/MYC/NFIA/NID1/NLE1/NOG/NOTCH3/NPHP3/NPNT/NUP107/NUP133/NUP85/ODC1/PDGFA/PDGFRA/PKD1/PLAG1/PLCE1/PLXND1/PROX1/PYGO2/RARB/RARG/RHOA/RPGRIP1L/SDC1/SDC4/SEC61A1/SERPINF1/SFRP1/SIM1/SIX1/SIX4/SLIT2/SMAD1/SMAD2/SMAD5/SMAD6/SNX17/SOX4/SOX8/SOX9/SULF1/SULF2/TFAP2A/TMEM59L/TP73/TRAF3IP1/TTC8/VEGFA/WDR77/WNT11/WNT7B/YAP1/ZMPSTE24",152
"GO:0009451","GO:0009451","RNA modification","77/5588","160/16990",4.23148048726643e-05,0.00129640969576683,0.00106970030281162,"AARS1/AARS2/ADAR/ADARB1/ADAT2/ALKBH1/ALKBH5/ALKBH8/APOBEC3F/APOBEC3G/GON7/TRMO/DKC1/DPH3/DTWD2/DUS1L/DUS3L/ELP2/ELP4/EMG1/FBL/FBLL1/FTO/FTSJ1/FTSJ3/GTPBP3/HSD17B10/ELP1/LARP7/LCMT2/MEPCE/METTL1/METTL2B/METTL3/METTL6/MOCS3/NAT10/NHP2/NOP10/NOP2/NSUN2/NSUN5/NSUN6/OSGEPL1/PARN/PCIF1/PUS1/PUS7/RBM15/RPUSD1/RPUSD4/METTL25B/SNRPB/SNRPD1/SNRPD2/SNRPD3/TARBP1/TFB1M/THADA/THG1L/THUMPD2/TRIT1/TRMT1/TRMT11/TRMT112/TRMT2B/TRMT61A/TRMU/TRUB1/TRUB2/TYW3/TYW5/URM1/BUD23/WDR4/WDR6/ZC3H13",77
"GO:0002262","GO:0002262","myeloid cell homeostasis","79/5588","165/16990",4.24213353468665e-05,0.00129640969576683,0.00106970030281162,"ACIN1/ACVR1B/ADAM17/ADAR/ANKRD54/ANXA1/ARID4A/ARNT/ATP5IF1/B2M/BAK1/BAP1/BAX/BCL2L11/BCL6/BMP4/BRD1/CDIN1/CASP3/CDK5RAP3/CDK6/CEBPG/CITED2/CSF1/EPAS1/ERCC2/ETV2/FANCC/GATA2/GPI/HIF1A/HMGB1/HMGB2/HMOX1/HOXA5/HOXB6/HSPA1A/HSPA1B/INHBA/JAK3/JAM3/KCNQ1/KIT/KITLG/L3MBTL3/LIPA/MAEA/MED1/MERTK/MTHFD1/MYB/NCAPG2/NCSTN/P4HTM/PIK3CB/PIK3CD/PKNOX1/PRDX1/PRMT1/PTPN2/SFXN1/SLC11A2/SLC15A4/SLC25A38/SLC7A11/SMAD5/SMAP1/SOD1/SP3/STAT3/TGFBR3/THRA/UFL1/VEGFA/XKR8/ZBTB7A/ZFP36/ZFP36L1/ZFPM1",79
"GO:0198738","GO:0198738","cell-cell signaling by wnt","183/5588","437/16990",4.24784525393039e-05,0.00129640969576683,0.00106970030281162,"ABL1/AMOTL2/ANKRD6/APCDD1/APP/ARHGEF19/BMAL1/ASPM/ATP6V0C/ATP6V1C2/AXIN1/BCL7B/BCL9/BMP2/BRD7/BTRC/C12orf43/CALCOCO1/CAPRIN2/CAV1/CBY1/CCND1/CCNE1/CD24/CDC42/CDH3/CELSR1/CELSR2/CSNK1D/CSNK1G1/CSNK1G2/CSNK2A1/CSNK2B/CTDNEP1/CTNNB1/CTNNBIP1/CTNND2/CTR9/CYLD/DAAM2/DAB2/DAB2IP/DACT3/DCDC2/DDB1/DDIT3/DKK3/DVL1/DVL2/DVL3/EDA/EDNRA/EDNRB/EGFR/EGR1/EMD/ETV2/FBXW11/FBXW4/FERMT1/FGF2/FGFR2/FOXL1/FRMD8/FZD10/FZD4/FZD5/G3BP1/GLI1/GNAQ/GPC3/GPC4/GPC6/ADGRA2/GRK6/GSK3A/HBP1/HDAC1/IGFBP2/ITGA3/JRK/KLF4/KPNA1/KREMEN2/LATS2/LGR5/LIMD1/LMBR1L/LRP1/LRP4/LRP6/MACF1/MAD2L2/MAGI2/MARK2/MBD2/MDFIC/MDK/MED12/NFATC4/NKD2/NLE1/NOG/NOTUM/NPHP3/NR4A2/NRARP/NXN/OTUD5/PAF1/PBXIP1/PFDN5/PIAS4/PKD1/PPM1A/PPM1B/PPP1CA/PPP2CA/PPP2R1A/PRDM15/PRICKLE1/PRKAA2/PTPRU/PYGO2/RAB5A/RAC1/RARG/RBPJ/RECK/RHOA/RNF213/RNF220/ROR1/RTF1/RUVBL1/RUVBL2/SDC1/SENP2/SFRP1/SFRP4/SHISA2/SHISA3/SKI/SLC9A3R1/SMARCA4/SNAI2/SNX3/SOX4/SOX9/SPIN1/STK3/STK4/SULF1/SULF2/TBL1XR1/TCF7/TGFB1/TLE1/TLE2/TLE3/TLE6/TMEM198/TMEM237/TMEM64/TMEM9/TNFAIP3/TPBG/TRPM4/TSC2/USP47/USP8/VANGL1/VCP/VGLL4/VPS35/SKIC8/WNT11/WNT5B/WNT7B/YAP1/ZEB2/ZNF703/ZRANB1",183
"GO:0007179","GO:0007179","transforming growth factor beta receptor signaling pathway","96/5588","208/16990",4.29835928154445e-05,0.00130554950809781,0.00107724179224201,"ADAM17/ADAM9/ARID4A/ARID4B/AXIN1/BMP2/BRMS1/BRMS1L/C20orf27/CAV1/CAV2/CDKN1C/CDKN2B/CHST11/CITED2/COL3A1/DAB2/DKK3/DNM2/EID2/FAM89B/FBN1/FBN2/FERMT1/FKBP1A/FOS/FURIN/GCNT2/GDF15/GLG1/HDAC1/HSP90AB1/HSPA1A/HSPA5/HTRA1/IL17RD/ING1/ING2/ITGA3/ITGA8/ITGB5/JUN/LATS2/LPXN/LTBP1/LTBP2/LTBP3/LTBP4/MEN1/MIR17HG/PALS1/MTMR4/NPNT/OGT/ONECUT2/PARP1/PDPK1/PEG10/PPARA/PPARG/PPM1A/PTPRK/PXN/RASL11B/RBBP4/RBBP7/SAP30/SAP30L/SDCBP/SIN3A/SKI/SLC2A10/SMAD1/SMAD2/SMAD5/SMAD6/SNX25/SPRED1/SPRY2/STAT3/STRAP/TAB1/TET1/TGFB1/TGFBR2/TGFBR3/TGFBRAP1/TRIM33/USP15/ZBTB7A/ZEB1/ZEB2/ZFYVE9/ZMIZ1/ZNF451/ZNF703",96
"GO:0006278","GO:0006278","RNA-templated DNA biosynthetic process","39/5588","69/16990",4.42002317276999e-05,0.00133533327339286,0.00110181712738415,"ACD/ATR/AURKB/CCT2/CCT3/CCT5/CCT6A/CCT7/CTNNB1/DCP2/DKC1/EXOSC10/GNL3L/HMBOX1/HNRNPU/HSP90AA1/HSP90AB1/MAP3K4/MAPK1/MAPK3/MAPKAPK5/NAT10/NHP2/NOP10/PARN/PIF1/PKIB/POT1/RAD50/RFC1/RPA1/SMG5/SMG6/TELO2/TEP1/TERF2IP/TNKS1BP1/XRCC5/XRN1",39
"GO:0072001","GO:0072001","renal system development","136/5588","312/16990",4.44426503710777e-05,0.00133533327339286,0.00110181712738415,"ACE/ACTA2/ADAMTS1/ADAMTS16/AGTR1/AKR1B1/ALDH1A2/ANGPT2/ANKS6/AP1B1/AP2B1/APH1A/AQP1/ARG2/ARL3/ASS1/BAG6/BASP1/BAX/BCL2L11/BMP2/BMP4/BMP7/BMPER/C1GALT1/CAT/ZNG1A/CD24/COL4A1/COL4A4/CRLF1/CTNNB1/CTNNBIP1/DCHS1/DCHS2/DLL1/EDNRA/EDNRB/EGR1/EMX2/ENPEP/EPHA4/EPHA7/EYA1/FADD/FBN1/FGF2/FGFR2/FOXJ1/FRAS1/FREM2/GDF11/GDNF/GFRA1/GLI2/GLIS2/GPC3/GREB1L/HELLS/HES1/HES5/HEYL/HOXA11/HOXB7/RIDA/HS3ST3A1/HSPB11/HYAL2/IFT88/IL6R/IQGAP1/ITGA3/ITGA8/JAG1/KANK2/KLHL3/LAMA5/LAMB2/LGR5/LIF/LRP2/LRP4/MAGED1/MAGI2/MEF2C/MYC/NFIA/NID1/NLE1/NOG/NOTCH3/NPHP3/NPNT/NUP107/NUP133/NUP85/ODC1/PDGFA/PDGFRA/PKD1/PLCE1/PLXND1/PROX1/PYGO2/RARB/RHOA/RPGRIP1L/SDC1/SDC4/SEC61A1/SERPINF1/SFRP1/SIM1/SIX1/SIX4/SLIT2/SMAD1/SMAD2/SMAD5/SMAD6/SNX17/SOX4/SOX8/SOX9/SULF1/SULF2/TFAP2A/TMEM59L/TP73/TRAF3IP1/TTC8/VEGFA/WNT11/WNT7B/YAP1/ZMPSTE24",136
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","59/5588","116/16990",4.48056060542971e-05,0.00133533327339286,0.00110181712738415,"BTG2/CASC3/CNOT10/CNOT7/CPEB3/CSDE1/DCP2/DDX5/DHX34/DHX9/EDC3/EDC4/EIF4A3/EXOSC10/EXOSC3/EXOSC5/EXOSC6/EXOSC9/HNRNPD/HNRNPU/IGF2BP1/LSM4/LSM7/MLH1/MRTO4/NCBP1/PABPC1/PAIP1/TENT2/PARN/PATL1/PDE12/POLR2D/POLR2G/RC3H1/RC3H2/RNPS1/CNOT9/SAMD4A/SAMD4B/SECISBP2/SMG5/SMG6/SMG7/SMG8/SMG9/SYNCRIP/TNKS1BP1/TNRC6B/TOB1/UPF1/PYM1/XRN1/XRN2/YBX1/ZC3H12A/TUT7/ZFP36/ZFP36L1",59
"GO:1901800","GO:1901800","positive regulation of proteasomal protein catabolic process","59/5588","116/16990",4.48056060542971e-05,0.00133533327339286,0.00110181712738415,"AKT1/ANKIB1/ARIH1/ARIH2/ATXN3/AXIN1/BAG6/BCAP31/CAV1/CDC20/CHFR/CLU/CSNK1D/DAB2/DAB2IP/DDA1/DVL1/FBXW7/FMR1/FZR1/GBA1/GCLC/GSK3A/HECTD1/HERPUD1/HSPA1A/HSPA1B/HSPBP1/KEAP1/MDM2/MKRN2/NKD2/NUPR1/PLK1/PLK3/PRICKLE1/PSMC2/PSMC3/PSMC4/PSMC5/PSMD10/RAD23A/RCHY1/RNF14/RNF144A/RNF185/RNF40/RNFT2/SGTA/SIRT2/SIRT6/SOCS4/ELOB/TRIB2/TRIB3/USP13/USP5/VCP/ZER1",59
"GO:0010639","GO:0010639","negative regulation of organelle organization","151/5588","352/16990",4.69990839685694e-05,0.00139415974314242,0.00115035632969799,"ACD/ADCK1/ADD1/ADD2/AKT1/ANKRD27/ARHGEF2/ARHGEF7/ATRX/AURKAIP1/AURKB/BAK1/BAZ1B/BBS4/BCL2L1/BCL2L2/BIRC5/BMP4/BMP7/BRCA1/TIGAR/CAMSAP1/CAPG/CAPZA1/CAPZA2/CAPZB/CCNB1/CCNF/CDC20/CDCA8/CGNL1/CHMP4A/CHMP4B/CLU/CORO2B/DCP2/DLC1/DNM2/DYNC1LI1/EHMT2/EML2/EPS8/ESPL1/EXOSC10/F11R/WASHC2C/CYRIB/FEZ1/FHOD3/FXN/GCLC/GDI2/GEN1/GHITM/GMFB/GNL3L/GPX1/HNRNPU/HSPA1A/HUWE1/IK/INCENP/INPP5J/INPP5K/KANK3/KAT2A/KATNB1/KNTC1/LIF/LIMK2/LMOD1/MAD2L2/MAP1B/MAP4/MAPRE1/MAPT/MCM2/MID1/MID1IP1/MNAT1/MTBP/MYADM/NAT10/NBN/NUBP1/NUPR1/OPA1/PAK2/PARP1/PFN1/PFN2/PHF23/PICK1/PIF1/PIK3R1/PLEKHH2/PLK1/POT1/PPARG/PPFIA1/PPIF/PRELID1/PRRT2/PSMD10/PTTG1/PTTG3P/RAB7A/RAD50/RBM14/RDX/RHPN1/RNF41/S1PR1/SCFD1/SCIN/SHANK1/SLIT2/SMARCA5/SMCR8/SMG6/SPC24/SPC25/SPTBN4/SSH3/STMN1/STYXL1/TBC1D4/TBCD/TCHP/TERF2IP/TFRC/TMEM14A/TMEM39A/TMSB4X/TOM1L1/TOP2A/TRIAP1/TRIP13/TSC2/TSPO/TTBK2/TWF1/TWF2/VAT1/WASF2/XRCC3/XRN1/YAP1/ZW10/ZWILCH/ZWINT",151
"GO:0035303","GO:0035303","regulation of dephosphorylation","63/5588","126/16990",4.91701303200098e-05,0.00145177668498336,0.00119789752006056,"ANKLE2/ARPP19/BMP2/BOD1/CALM1/CALM2/CALM3/CDCA2/CDK5RAP3/CHP2/CRY2/CSNK2B/DLC1/ENSA/FKBP1A/FKBP1B/GBA1/GNA12/GNAI2/HSP90AB1/HSP90B1/HTT/INPP5K/IQGAP1/ITGA1/LPIN1/MAGI2/MASTL/MEF2C/MTMR1/MTMR2/MTMR4/MTOR/NPNT/PPARGC1B/PPIA/PPP1R11/PPP1R15A/PPP1R15B/PPP1R16B/PPP1R8/PPP1R9B/PPP2R3C/PTPA/PPP2R5D/PPP4R4/PPP6R1/PPP6R2/PPP6R3/PTBP1/ROCK1/SLC39A10/SMG5/SMG6/SMG7/SPPL3/STYXL1/SYMPK/TGFB1/TIPRL/URI1/YWHAB/YWHAE",63
"GO:0051310","GO:0051310","metaphase plate congression","38/5588","67/16990",4.97607709789907e-05,0.00145567453536697,0.00120111373461779,"AURKB/BIRC5/BOD1/CCNB1/CDCA5/CDCA8/CENPQ/CHAMP1/CHMP1A/CHMP1B/CHMP4A/CHMP4B/CHMP6/CHMP7/FAM83D/GEM/HNRNPU/INCENP/KAT5/KIF22/KIF2C/KIFC1/KPNB1/MAPRE1/MIS12/MLH1/NUDC/NUMA1/PIBF1/PSRC1/RRS1/SEH1L/SPAG5/SPICE1/TRAPPC12/TTL/VPS4A/ZW10",38
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","38/5588","67/16990",4.97607709789907e-05,0.00145567453536697,0.00120111373461779,"ANK2/GET3/BAG6/BCAP31/CHMP4A/CHMP4B/EDEM1/GBF1/GET4/GPAA1/GRIK5/HERPUD1/HSPA5/INSIG1/KDELR1/KDELR2/KDELR3/MAN1A1/MIA3/PDIA2/PPP1R15A/RAB10/RAB3GAP1/RER1/RYR2/SEC16A/SEC61A1/SEC61A2/SEC63/SGTA/SPCS1/SRP14/SRP68/SRPRB/TAPT1/TRAM1L1/UBL4A/ZFAND2B",38
"GO:0051348","GO:0051348","negative regulation of transferase activity","117/5588","263/16990",5.15162583512193e-05,0.00150011563308963,0.00123778320403509,"ABL1/ADAR/ADARB1/AIDA/AKT1/AKT1S1/BMP2/BMP4/BMP7/RTRAF/CAMK2N1/CASP3/CAV1/CDC20/CDK5RAP3/CDKN1A/CDKN1C/CDKN2B/CEP85/CHMP6/CORO1C/CSK/DAB2IP/DEPTOR/DUSP10/DUSP3/DUSP7/DVL1/EIF4A2/EPHB2/FBXO7/GADD45A/GADD45B/GBA1/GNAQ/GSK3A/MACROH2A1/HEG1/HEXIM1/HIPK3/HNRNPU/HSPB1/HYAL2/INPP5K/IPO5/IPO7/ITGB1BP1/RUBCN/LATS2/LIMK1/LRP6/MAD2L2/MAPT/MEN1/MIDN/MLLT1/MVP/NCAPG2/NF2/NR2F2/PAK2/PARK7/PARP3/PDPK1/PHPT1/PIF1/PIK3CB/PIK3IP1/PIP4K2C/PKIB/PKIG/PKN1/PLEC/PLK1/POT1/PPARG/PPIA/PPM1F/PRDX3/PRKAR1A/PRKAR1B/PRKAR2A/PRKAR2B/PTPN1/PTPN2/PTPN6/PTPRJ/QARS1/RASIP1/RGS14/RPS15/SFN/SFRP1/SH3BP5L/SHB/SLC8A1/SMCR8/SMYD3/SOCS4/SORL1/SPRED1/SPRY2/SPRY4/TAF7/TARBP2/TFAP4/TNFAIP3/TRIB2/TRIB3/TSC2/UBASH3B/UCHL1/VPS25/WARS1/YWHAG/ZFP36/ZGPAT",117
"GO:0030330","GO:0030330","DNA damage response, signal transduction by p53 class mediator","41/5588","74/16990",5.33586868165172e-05,0.00154667097676371,0.00127619719105499,"ACER2/ATR/ATRX/BCL3/CASP2/YJU2/CD44/CDKN1A/DDX5/FOXM1/GTSE1/ING4/KAT5/MDM2/MDM4/MSX1/MYO6/NBN/NDRG1/PAXIP1/PLA2R1/PLK2/PLK3/PMAIP1/PPM1D/PSMD10/PTTG1IP/RPL26/RPS27L/SESN2/KMT5A/SNAI2/SOX4/SPRED1/TFAP4/TRIAP1/TWIST1/USP10/ZMPSTE24/ZNF385A/ZNHIT1",41
"GO:0007051","GO:0007051","spindle organization","86/5588","184/16990",6.02144277029346e-05,0.00173745994117377,0.00143362197248709,"ARHGEF10/ASPM/ATRX/AURKB/BCCIP/BIRC5/CCDC61/CCDC69/CCNB1/CDC20/CDCA8/CEP63/CHMP1A/CHMP1B/CHMP4A/CHMP4B/CHMP6/CHMP7/CSNK1D/DCTN1/DRG1/EML1/ESPL1/TASOR/HAUS2/HAUS3/HAUS4/HAUS7/HNRNPU/HSPA1A/HSPA1B/INCENP/INO80/KIF15/KIF3B/KIF4A/KIF4B/KIFC1/KPNB1/LIMK2/LSM14A/MAP4/MAP9/MAPRE1/MAPRE2/MECP2/MLH1/MYBL2/MYH9/NUDC/NUMA1/PARP3/PCNT/PIBF1/PKD1/PLK1/PLK2/POLDIP2/PPP2R1A/PTPA/PSRC1/RAE1/RAN/RCC1/RGS14/RHOA/RNF4/SAC3D1/SBDS/SMC1A/SMC3/SPAG5/SPAST/SPC25/SPICE1/STAG1/STARD9/STIL/STMN1/SUN2/TACC3/TRIM36/TUBB/VCP/WDR62/WRAP73",86
"GO:0033120","GO:0033120","positive regulation of RNA splicing","25/5588","39/16990",6.30352820307214e-05,0.00181062430014036,0.00149399172843472,"CELF3/CELF4/CIRBP/CLNS1A/DAZAP1/ERN1/HSPA1A/HSPA8/NCBP1/NCL/NUP98/PIK3R1/POLR2A/PRDX6/PRMT5/PRPF19/RBM22/RBM3/RBMX/SF3B4/SLC38A2/SNRNP70/U2AF2/WDR77/ZPR1",25
