"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031227","GO:0031227","intrinsic component of endoplasmic reticulum membrane","63/5586","149/17401",0.00558594414472302,0.0246957530608807,0.0164363268770551,"ABCB9/ANKLE2/ARL6IP1/ATF6/ATP13A1/B2M/BCAP31/CAMLG/CLN3/DERL1/DNAJB12/DOLK/DOLPP1/EDEM1/EIF2AK3/ELOVL1/ELOVL7/ERGIC1/ERGIC3/ERN1/ESYT1/GPAA1/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-E/HLA-F/HM13/HSPA5/INSIG1/KTN1/PGAP3/PIGK/PIGT/PIGU/RCE1/RHBDD1/RRBP1/RTN1/RTN2/SAMD8/SEC61A1/SGMS2/SLC35B2/SLC35B4/SLC37A3/SLC37A4/SPCS1/SPPL2A/SPPL3/TAPBP/TAPT1/TBL2/TECR/TEX261/TMCO1/STING1/TMEM33/TRAM1L1/WDR83OS/ZFYVE27/ZMPSTE24",63
"GO:0030663","GO:0030663","COPI-coated vesicle membrane","11/5586","17/17401",0.00579529269000294,0.0252914038319302,0.0168327638981658,"ARCN1/COPE/COPG2/COPZ2/KDELR1/KDELR2/KDELR3/SCYL1/TMED2/TMED7/TMEM199",11
"GO:0033276","GO:0033276","transcription factor TFTC complex","11/5586","17/17401",0.00579529269000294,0.0252914038319302,0.0168327638981658,"ATXN7L3/ENY2/KAT2A/SUPT3H/TADA3/TAF4/TAF5L/TAF7/TAF9B/TRRAP/USP22",11
"GO:0005776","GO:0005776","autophagosome","48/5586","109/17401",0.00585449162776163,0.0252914038319302,0.0168327638981658,"ATG12/ATG14/ATG16L1/ATG16L2/C9orf72/CHMP1A/CHMP1B/CHMP4A/CHMP4B/CHMP6/CHMP7/CLN3/ENTPD4/FTH1/FTL/FYCO1/GAA/GABARAPL1/HSPA8/HTT/IRGM/LAMP1/LAMP2/NBR1/OPTN/PIP4K2B/PIP4K2C/RAB23/RAB7A/SNAP29/SRPX/TBC1D14/TBC1D25/TBC1D5/TEX264/STING1/TP53INP1/TP53INP2/UBQLN4/ULK1/ULK3/VMP1/VPS18/VPS33A/VTI1A/WDR81/WIPI1/ZFYVE1",48
"GO:0015934","GO:0015934","large ribosomal subunit","48/5586","109/17401",0.00585449162776163,0.0252914038319302,0.0168327638981658,"FXR2/GADD45GIP1/MRPL1/MRPL11/MRPL12/MRPL14/MRPL15/MRPL20/MRPL23/MRPL27/MRPL28/MRPL3/MRPL30/MRPL33/MRPL35/MRPL36/MRPL37/MRPL38/MRPL4/MRPL40/MRPL41/MRPL44/MRPL45/MRPL46/MRPL47/MRPL49/MRPL51/MRPL52/MRPL53/MRPL54/MRPL9/MRPS18A/RPL10A/RPL12/RPL13/RPL17/RPL23A/RPL24/RPL26/RPL26L1/RPL27A/RPL3/RPL36/RPL39L/RPL7L1/RPL9/RPLP2/UBA52",48
"GO:0031300","GO:0031300","intrinsic component of organelle membrane","139/5586","362/17401",0.00612075483411944,0.0262194564115591,0.0174504318640007,"A4GALT/ABCB9/ACER2/ADCK1/AGK/ANKLE2/ARL6IP1/ARMCX3/ATF6/ATP13A1/ATP6V1G2/B2M/BAK1/BCAP31/BET1L/BID/CAMLG/CCDC51/CLN3/COQ2/CSGALNACT1/DERL1/DMPK/DNAJB12/DNAJC11/DNAJC5/DOLK/DOLPP1/EDEM1/EIF2AK3/ELOVL1/ELOVL7/ENTPD4/ERGIC1/ERGIC3/ERN1/ESYT1/FAM20C/FIS1/FKTN/FUNDC2/FURIN/GDAP1/GHITM/GPAA1/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-E/HLA-F/HM13/HSPA5/INSIG1/KTN1/LAMP2/LBR/LRRC8A/MFF/MFN2/MREG/MTX1/MTX3/P2RX2/PEX13/PEX2/PEX26/PGAP3/PIGK/PIGT/PIGU/PISD/PPOX/PTPRS/RAB26/RAB35/RAB3B/RAB5A/RAB5B/RAB7A/RCE1/RER1/RHBDD1/RNF152/RRBP1/RTN1/RTN2/SAMD8/SAMM50/SEC61A1/SFXN1/SFXN2/SFXN4/SFXN5/SGMS2/SLC15A4/SLC22A17/SLC30A3/SLC35A1/SLC35A2/SLC35A4/SLC35A5/SLC35B2/SLC35B4/SLC37A3/SLC37A4/SLC46A3/SPCS1/SPPL2A/SPPL3/STEAP2/STX16/SUN2/SYN1/SYNGR1/SYP/SYPL1/SYT4/TAPBP/TAPT1/TBL2/TECR/TEX261/TIMM23/TMCO1/TMEM163/STING1/TMEM177/TMEM201/TMEM33/TOMM20/TOMM40/TPST1/TRAM1L1/UBIAD1/WDR83OS/ZDHHC9/ZFYVE27/ZMPSTE24",139
"GO:0005795","GO:0005795","Golgi stack","58/5586","136/17401",0.00613868225508726,0.0262194564115591,0.0174504318640007,"AKAP9/APH1A/ASAP2/B3GALT6/B4GALNT3/B4GALNT4/B4GALT2/B4GALT5/B4GALT6/B4GALT7/BCAP31/BET1L/CANT1/CHPF2/CHSY3/CLN3/COG2/CSGALNACT1/FUT1/GALNT3/GOLGA3/GOLGA5/GOLGB1/GOLPH3/HACE1/HLA-A/INPP5E/LYPLA2/MGAT2/NAGPA/NECAB3/NSF/OCRL/PITPNM1/PLK3/PSENEN/RASIP1/SAR1B/SCFD1/SLC10A7/SLC30A7/SORL1/SORT1/ST3GAL1/ST3GAL3/ST6GAL1/ST6GAL2/STX16/SULF1/SULF2/TMED2/TMEM115/TMEM59/TOM1L1/VCPIP1/XYLT1/YIPF1/ZFYVE1",58
"GO:0016581","GO:0016581","NuRD complex","10/5586","15/17401",0.00628892308086648,0.026267546127818,0.0174824381079045,"CHD4/CSNK2A1/GATAD2A/GATAD2B/HDAC1/MBD2/MBD3/MTA2/RBBP4/RBBP7",10
"GO:0030127","GO:0030127","COPII vesicle coat","10/5586","15/17401",0.00628892308086648,0.026267546127818,0.0174824381079045,"PDCD6/PEF1/SAR1A/SAR1B/SEC13/SEC24C/SEC24D/SEC31A/SEC31B/TMED7",10
"GO:0031011","GO:0031011","Ino80 complex","10/5586","15/17401",0.00628892308086648,0.026267546127818,0.0174824381079045,"ACTL6A/ACTR5/INO80/INO80D/INO80E/MCRS1/NFRKB/RUVBL1/RUVBL2/UCHL5",10
"GO:0090545","GO:0090545","CHD-type complex","10/5586","15/17401",0.00628892308086648,0.026267546127818,0.0174824381079045,"CHD4/CSNK2A1/GATAD2A/GATAD2B/HDAC1/MBD2/MBD3/MTA2/RBBP4/RBBP7",10
"GO:0019005","GO:0019005","SCF ubiquitin ligase complex","29/5586","60/17401",0.00633075746123297,0.0262969925312754,0.0175020362433161,"AMN1/BTRC/CCNF/CKS1B/CKS2/CUL1/CUL2/CUL5/FBXL12/FBXL14/FBXL18/FBXL19/FBXL2/FBXL20/FBXL5/FBXO25/FBXO42/FBXO44/FBXO48/FBXO7/FBXO9/FBXW11/FBXW4/FBXW5/FBXW7/SKP1/SKP2/SPSB3/USP47",29
"GO:0000812","GO:0000812","Swr1 complex","9/5586","13/17401",0.00666870997385583,0.0274810181674114,0.0182900677861635,"ANP32E/CFDP1/DMAP1/KAT5/RUVBL1/RUVBL2/SRCAP/TRRAP/ZNHIT1",9
"GO:0005793","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","53/5586","123/17401",0.00668850177619536,0.0274810181674114,0.0182900677861635,"ATP6AP1/BCAP31/CD55/CD59/CNIH3/COPG2/COPZ2/CSNK1D/CTSC/ERGIC1/ERGIC3/ERP44/FN1/GBF1/GJB2/GOLGB1/GOSR2/HMGB1/HSPA5/INPP5B/KDELR1/LMAN1/LMAN2/MAN1A1/MCFD2/MGAT1/PALS1/MTMR6/NUCB2/PIEZO1/PTPN2/RAB1B/RAB6B/RER1/RGMB/ROBO1/SCYL1/SERPINH1/SPPL3/STK17B/SURF4/TAPBP/TMED1/TMED2/TMED7/STING1/TMEM199/TRAPPC12/TRAPPC5/UGGT2/VMA21/VMP1/YKT6",53
"GO:0019774","GO:0019774","proteasome core complex, beta-subunit complex","8/5586","11/17401",0.00681742390045974,0.0275613501002543,0.0183435329266522,"PSMB1/PSMB10/PSMB2/PSMB3/PSMB4/PSMB5/PSMB6/PSMB7",8
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex","8/5586","11/17401",0.00681742390045974,0.0275613501002543,0.0183435329266522,"KPNA1/KPNA2/KPNA6/KPNB1/MYBBP1A/RAN/SNUPN/XPO5",8
"GO:1990062","GO:1990062","RPAP3/R2TP/prefoldin-like complex","8/5586","11/17401",0.00681742390045974,0.0275613501002543,0.0183435329266522,"PFDN6/PIH1D1/POLR2E/RPAP3/RUVBL1/RUVBL2/URI1/UXT",8
"GO:0005732","GO:0005732","sno(s)RNA-containing ribonucleoprotein complex","14/5586","24/17401",0.00713099412494802,0.0286756997790463,0.01908519144303,"DKC1/FBL/FBLL1/LSM6/MPHOSPH10/NHP2/NOLC1/NOP10/POP1/POP4/RPP30/RPP40/RRP9/SNRNP40",14
"GO:0031970","GO:0031970","organelle envelope lumen","37/5586","81/17401",0.00719176603302423,0.0287670641320969,0.0191459992413566,"AGK/AIFM1/ALOX5/APP/ARL2BP/BCHE/CAPN2/CAT/CCAR1/CIAPIN1/CLPB/COX17/FKBP10/GOLPH3/NBR1/NDUFA8/NDUFS5/OPA1/PARK7/PPOX/PRELID1/PRELID2/SHMT2/SIRT5/SOD1/SORL1/THEM4/THOP1/TIMM10/TIMM13/TIMM23/TIMM8A/TIMM9/TRAP1/TRIAP1/TUBB/TXNIP",37
"GO:0012507","GO:0012507","ER to Golgi transport vesicle membrane","28/5586","58/17401",0.00738046292117114,0.0293664735179231,0.0195449378189463,"B2M/CD59/CNIH3/GOSR2/HLA-A/HLA-B/HLA-C/HLA-DPA1/HLA-E/HLA-F/LMAN1/MCFD2/PDCD6/PEF1/SAR1A/SAR1B/SEC13/SEC16A/SEC24C/SEC24D/SEC31A/SEC31B/SREBF1/TMED2/TMED7/VMA21/VTI1A/VTI1B",28
